day,timestamp,global_timestamp,product,K,S,V,T_days,raw_iv
2,61200,2061200,VEV_4500,4500,5248.5,749.0,5.9388,0.47276432028633175
2,61300,2061300,VEV_4500,4500,5248.5,748.5,5.938699999999999,1.0000000000000002e-06
2,61400,2061400,VEV_4500,4500,5248.5,752.0,5.938600000000001,0.6126218845904798
2,61500,2061500,VEV_4500,4500,5247.5,748.0,5.9385,0.4722606106545011
2,61700,2061700,VEV_4500,4500,5248.5,749.0,5.9383,0.47278422305183365
2,61800,2061800,VEV_4500,4500,5249.0,749.0,5.9382,1.0000000000000002e-06
2,61900,2061900,VEV_4500,4500,5249.5,750.0,5.9381,0.4733076882719558
2,62000,2062000,VEV_4500,4500,5248.5,749.0,5.938,0.4727961659177021
2,62100,2062100,VEV_4500,4500,5248.0,748.0,5.9379,1.0000000000000002e-06
2,62300,2062300,VEV_4500,4500,5248.0,748.0,5.9376999999999995,1.0000000000000002e-06
2,62400,2062400,VEV_4500,4500,5247.5,748.0,5.9376,0.47229640107858684
2,62600,2062600,VEV_4500,4500,5249.0,749.0,5.937400000000001,1.0000000000000002e-06
2,62700,2062700,VEV_4500,4500,5249.5,750.0,5.9373,0.4733395742636385
2,63100,2063100,VEV_4500,4500,5249.0,749.0,5.936899999999999,1.0000000000000002e-06
2,63300,2063300,VEV_4500,4500,5250.0,751.0,5.9367,0.5138988785798559
2,63400,2063400,VEV_4500,4500,5252.5,753.0,5.9366,0.474913197256443
2,63700,2063700,VEV_4500,4500,5251.0,751.0,5.9363,0.15626417706211387
2,63800,2063800,VEV_4500,4500,5251.5,752.0,5.9361999999999995,0.47441410558068753
2,63900,2063900,VEV_4500,4500,5250.5,751.0,5.9361,0.4739028407744307
2,64000,2064000,VEV_4500,4500,5252.0,752.0,5.936,1.0000000000000002e-06
2,64100,2064100,VEV_4500,4500,5252.0,752.0,5.935899999999999,1.0000000000000002e-06
2,64200,2064200,VEV_4500,4500,5252.5,753.0,5.9358,0.4749451994934739
2,64300,2064300,VEV_4500,4500,5252.0,752.0,5.9357,1.0000000000000002e-06
2,64400,2064400,VEV_4500,4500,5253.5,753.5,5.935599999999999,1.0000000000000002e-06
2,64600,2064600,VEV_4500,4500,5254.0,754.0,5.9354,0.1564204734817134
2,64800,2064800,VEV_4500,4500,5251.5,752.0,5.9352,0.4744540700405029
2,65000,2065000,VEV_4500,4500,5249.5,750.0,5.9350000000000005,0.4734312823990344
2,65100,2065100,VEV_4500,4500,5250.5,751.0,5.9349,0.4739507484616191
2,65200,2065200,VEV_4500,4500,5250.5,751.0,5.9348,0.4739547414248171
2,65300,2065300,VEV_4500,4500,5251.5,755.5,5.9347,0.6282202258135923
2,65500,2065500,VEV_4500,4500,5251.5,752.0,5.9345,0.4744820511725347
2,65600,2065600,VEV_4500,4500,5253.0,753.0,5.934399999999999,1.0000000000000002e-06
2,65800,2065800,VEV_4500,4500,5252.5,753.0,5.9342,0.47500922338072216
2,65900,2065900,VEV_4500,4500,5251.0,753.0,5.934099999999999,0.564507092075887
2,66100,2066100,VEV_4500,4500,5252.5,753.0,5.9339,0.47502123074236013
2,66200,2066200,VEV_4500,4500,5252.5,752.5,5.933799999999999,1.0000000000000002e-06
2,66300,2066300,VEV_4500,4500,5252.0,752.0,5.9337,1.0000000000000002e-06
2,66400,2066400,VEV_4500,4500,5250.5,751.0,5.9336,0.4740026648555091
2,66700,2066700,VEV_4500,4500,5254.5,755.0,5.9333,0.47607519102532947
2,66900,2066900,VEV_4500,4500,5254.5,755.0,5.9331,0.4760832150124723
2,67000,2067000,VEV_4500,4500,5255.0,755.0,5.933,1.0000000000000002e-06
2,67100,2067100,VEV_4500,4500,5256.0,756.0,5.9329,1.0000000000000002e-06
2,67300,2067300,VEV_4500,4500,5255.5,756.0,5.9327,0.4766140155403483
2,67400,2067400,VEV_4500,4500,5256.5,757.0,5.932599999999999,0.47713262424533653
2,67500,2067500,VEV_4500,4500,5257.5,757.5,5.932500000000001,1.0000000000000002e-06
2,67700,2067700,VEV_4500,4500,5259.5,760.0,5.932299999999999,0.47868752147763216
2,68000,2068000,VEV_4500,4500,5259.5,760.0,5.932,0.47869962569550173
2,68200,2068200,VEV_4500,4500,5258.5,759.0,5.9318,0.47819355979517597
2,68400,2068400,VEV_4500,4500,5257.5,757.5,5.9315999999999995,1.0000000000000002e-06
2,68500,2068500,VEV_4500,4500,5256.5,757.0,5.9315,0.4771768644506451
2,68600,2068600,VEV_4500,4500,5255.5,756.0,5.9314,0.47666624303078453
2,68800,2068800,VEV_4500,4500,5253.5,754.0,5.9312,0.4756444826642463
2,69000,2069000,VEV_4500,4500,5254.5,755.0,5.931000000000001,0.4761674913797833
2,69200,2069200,VEV_4500,4500,5252.0,754.0,5.9308,0.5652536406715651
2,69300,2069300,VEV_4500,4500,5254.5,754.5,5.930700000000001,1.0000000000000002e-06
2,69600,2069600,VEV_4500,4500,5257.5,758.0,5.930400000000001,0.47773564049429207
2,69700,2069700,VEV_4500,4500,5256.5,756.5,5.9303,1.0000000000000002e-06
2,69800,2069800,VEV_4500,4500,5256.5,757.0,5.9302,0.4772291641985945
2,69900,2069900,VEV_4500,4500,5257.5,758.0,5.9300999999999995,0.477747724513114
2,70000,2070000,VEV_4500,4500,5257.5,758.0,5.93,0.4777517527231312
2,70100,2070100,VEV_4500,4500,5256.5,756.5,5.9299,1.0000000000000002e-06
2,70300,2070300,VEV_4500,4500,5257.5,757.5,5.9297,1.0000000000000002e-06
2,70400,2070400,VEV_4500,4500,5257.5,758.0,5.9296,0.47776786658225967
2,70500,2070500,VEV_4500,4500,5256.0,758.0,5.929499999999999,0.5676718935153948
2,70700,2070700,VEV_4500,4500,5256.5,757.0,5.9293,0.47726538179179145
2,70800,2070800,VEV_4500,4500,5256.0,756.0,5.929200000000001,1.0000000000000002e-06
2,70900,2070900,VEV_4500,4500,5256.0,756.0,5.9291,1.0000000000000002e-06
2,71000,2071000,VEV_4500,4500,5254.5,755.0,5.929,0.47624779621068236
2,71100,2071100,VEV_4500,4500,5254.5,755.0,5.9289000000000005,0.47625181251878
2,71200,2071200,VEV_4500,4500,5254.0,754.0,5.9288,1.0000000000000002e-06
2,71300,2071300,VEV_4500,4500,5253.0,754.0,5.9287,0.5158942124820867
2,71400,2071400,VEV_4500,4500,5252.0,752.0,5.9286,1.0000000000000002e-06
2,71900,2071900,VEV_4500,4500,5253.0,753.0,5.9281,1.0000000000000002e-06
2,72000,2072000,VEV_4500,4500,5254.5,755.0,5.927999999999999,0.47628796386530703
2,72100,2072100,VEV_4500,4500,5255.5,756.0,5.9279,0.4768069408889002
2,72300,2072300,VEV_4500,4500,5255.5,757.0,5.927699999999999,0.5452661308432938
2,72400,2072400,VEV_4500,4500,5256.0,757.0,5.9276,0.5175893216136223
2,72600,2072600,VEV_4500,4500,5259.0,759.0,5.9274000000000004,1.0000000000000002e-06
2,72700,2072700,VEV_4500,4500,5258.5,759.0,5.9273,0.4783750473822401
2,72800,2072800,VEV_4500,4500,5257.0,759.0,5.9272,0.5683707001793112
2,72900,2072900,VEV_4500,4500,5257.5,758.0,5.9271,0.47786861515611967
2,73000,2073000,VEV_4500,4500,5257.5,757.5,5.927,1.0000000000000002e-06
2,73100,2073100,VEV_4500,4500,5258.5,759.0,5.9269,0.4783911896142934
2,73200,2073200,VEV_4500,4500,5257.0,757.0,5.9268,1.0000000000000002e-06
2,73400,2073400,VEV_4500,4500,5255.5,756.0,5.9266,0.47685923183445367
2,73500,2073500,VEV_4500,4500,5255.0,755.0,5.9265,1.0000000000000002e-06
2,73600,2073600,VEV_4500,4500,5255.5,756.0,5.926400000000001,0.4768672781224038
2,73700,2073700,VEV_4500,4500,5256.5,756.5,5.9263,1.0000000000000002e-06
2,73900,2073900,VEV_4500,4500,5257.0,757.0,5.926100000000001,1.0000000000000002e-06
2,74000,2074000,VEV_4500,4500,5255.5,755.5,5.926,1.0000000000000002e-06
2,74300,2074300,VEV_4500,4500,5257.0,757.0,5.9257,1.0000000000000002e-06
2,74400,2074400,VEV_4500,4500,5256.5,757.0,5.9256,0.4774143630207117
2,74700,2074700,VEV_4500,4500,5256.0,756.0,5.9253,0.15748095896435688
2,74800,2074800,VEV_4500,4500,5255.5,755.5,5.925199999999999,1.0000000000000002e-06
2,74900,2074900,VEV_4500,4500,5255.5,756.0,5.9251,0.4769195889240019
2,75100,2075100,VEV_4500,4500,5254.5,755.0,5.924900000000001,0.47641254821335466
2,75900,2075900,VEV_4500,4500,5254.5,755.0,5.9241,0.4764447148861266
2,76000,2076000,VEV_4500,4500,5255.5,756.0,5.9239999999999995,0.4769638653586178
2,76100,2076100,VEV_4500,4500,5255.5,756.0,5.9239,0.47696789110056614
2,76300,2076300,VEV_4500,4500,5254.5,755.0,5.923699999999999,0.47646080066603214
2,76400,2076400,VEV_4500,4500,5255.0,755.0,5.9236,1.0000000000000002e-06
2,76500,2076500,VEV_4500,4500,5255.0,755.0,5.9235,1.0000000000000002e-06
2,76600,2076600,VEV_4500,4500,5255.0,755.0,5.923399999999999,1.0000000000000002e-06
2,76700,2076700,VEV_4500,4500,5255.0,755.0,5.9233,1.0000000000000002e-06
2,76800,2076800,VEV_4500,4500,5254.0,754.0,5.9232,1.0000000000000002e-06
2,77400,2077400,VEV_4500,4500,5251.5,752.0,5.9226,0.47495848914113303
2,77800,2077800,VEV_4500,4500,5254.5,754.5,5.9222,1.0000000000000002e-06
2,78000,2078000,VEV_4500,4500,5253.5,754.0,5.922,0.4760138030818104
2,78200,2078200,VEV_4500,4500,5255.5,756.0,5.921800000000001,0.47705245523534234
2,78500,2078500,VEV_4500,4500,5254.0,754.0,5.9215,1.0000000000000002e-06
2,78700,2078700,VEV_4500,4500,5253.5,754.0,5.921299999999999,0.47604193877959255
2,78800,2078800,VEV_4500,4500,5254.5,758.5,5.9212,0.6308476924297843
2,78900,2078900,VEV_4500,4500,5256.0,756.0,5.9211,1.0000000000000002e-06
2,79000,2079000,VEV_4500,4500,5256.0,756.0,5.921,1.0000000000000002e-06
2,79100,2079100,VEV_4500,4500,5255.5,756.0,5.9209,0.4770887107788693
2,79400,2079400,VEV_4500,4500,5257.5,758.0,5.920600000000001,0.4781308600245391
2,79500,2079500,VEV_4500,4500,5257.0,757.0,5.9205,1.0000000000000002e-06
2,79700,2079700,VEV_4500,4500,5256.5,756.5,5.920300000000001,1.0000000000000002e-06
2,79800,2079800,VEV_4500,4500,5257.0,757.0,5.9202,1.0000000000000002e-06
2,79900,2079900,VEV_4500,4500,5256.0,758.0,5.920099999999999,0.5681223926026726
2,80000,2080000,VEV_4500,4500,5259.5,759.5,5.920000000000001,1.0000000000000002e-06
2,80100,2080100,VEV_4500,4500,5261.5,762.0,5.9199,0.48021741062693857
2,80200,2080200,VEV_4500,4500,5260.5,761.0,5.9198,0.47970713650689734
2,80300,2080300,VEV_4500,4500,5260.5,761.0,5.9197,0.4797111882756444
2,80500,2080500,VEV_4500,4500,5262.5,763.0,5.9195,0.4807478153897551
2,80600,2080600,VEV_4500,4500,5262.5,763.0,5.9193999999999996,0.48075187615427495
2,80800,2080800,VEV_4500,4500,5263.5,764.0,5.9192,0.48127402822766563
2,80900,2080900,VEV_4500,4500,5263.5,764.0,5.919099999999999,0.4812780936430371
2,81000,2081000,VEV_4500,4500,5264.5,764.5,5.919,1.0000000000000002e-06
2,81100,2081100,VEV_4500,4500,5264.5,765.0,5.9189,0.48180010530369943
2,81200,2081200,VEV_4500,4500,5265.0,765.0,5.918800000000001,1.0000000000000002e-06
2,81300,2081300,VEV_4500,4500,5264.5,764.5,5.9187,1.0000000000000002e-06
2,81400,2081400,VEV_4500,4500,5264.5,765.0,5.9186,0.4818123158095453
2,81500,2081500,VEV_4500,4500,5266.0,766.0,5.918500000000001,1.0000000000000002e-06
2,81600,2081600,VEV_4500,4500,5266.0,766.0,5.9184,1.0000000000000002e-06
2,81800,2081800,VEV_4500,4500,5265.5,766.0,5.918200000000001,0.48234234624959293
2,82100,2082100,VEV_4500,4500,5269.0,770.5,5.9178999999999995,0.553420866437982
2,82200,2082200,VEV_4500,4500,5272.0,772.0,5.9178,0.1562804734138868
2,82300,2082300,VEV_4500,4500,5272.0,772.0,5.9177,0.15628179385775176
2,82500,2082500,VEV_4500,4500,5270.5,770.5,5.9175,1.0000000000000002e-06
2,82600,2082600,VEV_4500,4500,5271.5,772.0,5.9174,0.48545424285731387
2,82700,2082700,VEV_4500,4500,5270.5,771.0,5.917299999999999,0.48494552967681903
2,82800,2082800,VEV_4500,4500,5269.5,769.5,5.9172,0.15632875992948153
2,82900,2082900,VEV_4500,4500,5268.0,768.0,5.9171,1.0000000000000002e-06
2,83000,2083000,VEV_4500,4500,5268.0,768.0,5.916999999999999,1.0000000000000002e-06
2,83100,2083100,VEV_4500,4500,5267.0,767.0,5.9169,1.0000000000000002e-06
2,83300,2083300,VEV_4500,4500,5265.5,766.0,5.9167000000000005,0.4824034840180873
2,83600,2083600,VEV_4500,4500,5267.5,768.0,5.9164,0.48344288009777747
2,83700,2083700,VEV_4500,4500,5267.0,767.0,5.9163,1.0000000000000002e-06
2,83900,2083900,VEV_4500,4500,5268.5,768.5,5.9161,1.0000000000000002e-06
2,84100,2084100,VEV_4500,4500,5269.0,769.0,5.9159,0.1562520718785751
2,84400,2084400,VEV_4500,4500,5270.5,771.0,5.9156,0.4850152054645781
2,84500,2084500,VEV_4500,4500,5272.5,773.0,5.915499999999999,0.4860449298098273
2,84600,2084600,VEV_4500,4500,5272.0,773.5,5.9154,0.5552452773347976
2,84700,2084700,VEV_4500,4500,5275.5,775.5,5.9153,0.15870625038590236
2,84800,2084800,VEV_4500,4500,5273.5,773.5,5.915199999999999,1.0000000000000002e-06
2,84900,2084900,VEV_4500,4500,5271.0,771.0,5.9151,1.0000000000000002e-06
2,85000,2085000,VEV_4500,4500,5269.5,769.5,5.915,0.15635782935454073
2,85200,2085200,VEV_4500,4500,5268.5,768.5,5.9148,1.0000000000000002e-06
2,85300,2085300,VEV_4500,4500,5268.5,768.5,5.9147,1.0000000000000002e-06
2,85700,2085700,VEV_4500,4500,5271.5,771.5,5.9143,1.0000000000000002e-06
2,85800,2085800,VEV_4500,4500,5269.5,769.5,5.914200000000001,0.15636840407586716
2,86000,2086000,VEV_4500,4500,5268.5,769.0,5.913999999999999,0.484054408487515
2,86100,2086100,VEV_4500,4500,5269.5,770.0,5.913900000000001,0.4845717870616719
2,86200,2086200,VEV_4500,4500,5269.5,769.5,5.9138,1.0000000000000002e-06
2,86300,2086300,VEV_4500,4500,5267.5,769.0,5.9137,0.5527628472750608
2,86400,2086400,VEV_4500,4500,5270.0,770.0,5.9136,1.0000000000000002e-06
2,86600,2086600,VEV_4500,4500,5269.0,769.0,5.9134,0.1617463319122044
2,86700,2086700,VEV_4500,4500,5267.5,768.0,5.9133,0.48356958401627226
2,86800,2086800,VEV_4500,4500,5267.5,767.5,5.9132,1.0000000000000002e-06
2,86900,2086900,VEV_4500,4500,5269.0,769.0,5.9131,0.1611386978847439
2,87000,2087000,VEV_4500,4500,5268.5,769.0,5.912999999999999,0.4840953381293863
2,87100,2087100,VEV_4500,4500,5270.0,770.0,5.9129,1.0000000000000002e-06
2,87200,2087200,VEV_4500,4500,5269.5,770.0,5.9128,0.48461685912372265
2,87300,2087300,VEV_4500,4500,5270.5,770.5,5.912700000000001,1.0000000000000002e-06
2,87400,2087400,VEV_4500,4500,5270.5,770.5,5.9126,1.0000000000000002e-06
2,87500,2087500,VEV_4500,4500,5270.5,770.5,5.9125,1.0000000000000002e-06
2,87600,2087600,VEV_4500,4500,5270.5,771.0,5.912400000000001,0.48514644140164276
2,87700,2087700,VEV_4500,4500,5270.5,770.5,5.9123,1.0000000000000002e-06
2,88100,2088100,VEV_4500,4500,5269.0,769.0,5.9119,0.16115505105597955
2,88200,2088200,VEV_4500,4500,5268.5,769.0,5.9118,0.484144467407281
2,88300,2088300,VEV_4500,4500,5268.0,768.0,5.9117,1.0000000000000002e-06
2,88400,2088400,VEV_4500,4500,5268.0,768.0,5.9116,1.0000000000000002e-06
2,88500,2088500,VEV_4500,4500,5269.5,769.5,5.911499999999999,1.0000000000000002e-06
2,88600,2088600,VEV_4500,4500,5269.5,770.0,5.911400000000001,0.4846742417604676
2,88700,2088700,VEV_4500,4500,5268.0,770.0,5.9113,0.5756053224813047
2,88800,2088800,VEV_4500,4500,5269.5,770.0,5.911199999999999,0.48468244094405444
2,88900,2088900,VEV_4500,4500,5270.5,770.5,5.9111,1.0000000000000002e-06
2,89100,2089100,VEV_4500,4500,5268.5,768.5,5.910899999999999,1.0000000000000002e-06
2,89200,2089200,VEV_4500,4500,5270.0,770.0,5.9108,1.0000000000000002e-06
2,89300,2089300,VEV_4500,4500,5269.5,769.5,5.9107,1.0000000000000002e-06
2,89400,2089400,VEV_4500,4500,5269.5,769.5,5.9106000000000005,1.0000000000000002e-06
2,89500,2089500,VEV_4500,4500,5268.5,769.0,5.9105,0.48419770767488257
2,89700,2089700,VEV_4500,4500,5266.5,767.0,5.9103,0.4831785289681929
2,89800,2089800,VEV_4500,4500,5267.5,767.5,5.9102,1.0000000000000002e-06
2,89900,2089900,VEV_4500,4500,5268.5,768.5,5.9101,1.0000000000000002e-06
2,90000,2090000,VEV_4500,4500,5268.5,768.5,5.91,1.0000000000000002e-06
2,90200,2090200,VEV_4500,4500,5268.5,768.5,5.9098,1.0000000000000002e-06
2,90300,2090300,VEV_4500,4500,5268.0,768.0,5.909699999999999,1.0000000000000002e-06
2,90400,2090400,VEV_4500,4500,5269.0,769.0,5.909600000000001,0.15633533689125872
2,90500,2090500,VEV_4500,4500,5268.5,769.0,5.9095,0.48423867368093876
2,90600,2090600,VEV_4500,4500,5267.5,767.5,5.909399999999999,1.0000000000000002e-06
2,90800,2090800,VEV_4500,4500,5265.5,766.0,5.9092,0.4827095219632831
2,91000,2091000,VEV_4500,4500,5265.0,765.0,5.909,1.0000000000000002e-06
2,91300,2091300,VEV_4500,4500,5266.5,766.5,5.9087,1.0000000000000002e-06
2,91500,2091500,VEV_4500,4500,5267.5,767.5,5.9085,1.0000000000000002e-06
2,91600,2091600,VEV_4500,4500,5268.0,768.0,5.908400000000001,1.0000000000000002e-06
2,91700,2091700,VEV_4500,4500,5266.5,766.5,5.9083,1.0000000000000002e-06
2,91800,2091800,VEV_4500,4500,5266.5,767.0,5.9082,0.483264391393615
2,91900,2091900,VEV_4500,4500,5266.0,766.0,5.908100000000001,1.0000000000000002e-06
2,92000,2092000,VEV_4500,4500,5268.5,768.5,5.908,0.15747978800354168
2,92300,2092300,VEV_4500,4500,5267.0,767.0,5.9077,1.0000000000000002e-06
2,92500,2092500,VEV_4500,4500,5267.5,768.0,5.907500000000001,0.4838069107626808
2,92700,2092700,VEV_4500,4500,5268.5,768.5,5.9073,0.1574891182039826
2,92800,2092800,VEV_4500,4500,5270.0,770.0,5.9072,1.0000000000000002e-06
2,92900,2092900,VEV_4500,4500,5270.5,770.5,5.9071,1.0000000000000002e-06
2,93000,2093000,VEV_4500,4500,5270.5,771.0,5.907,0.4853681438160512
2,93100,2093100,VEV_4500,4500,5271.0,771.0,5.906899999999999,1.0000000000000002e-06
2,93200,2093200,VEV_4500,4500,5269.5,769.5,5.9068,1.0000000000000002e-06
2,93300,2093300,VEV_4500,4500,5269.0,769.0,5.9067,1.0000000000000002e-06
2,93500,2093500,VEV_4500,4500,5268.5,768.5,5.9065,0.15749978332111292
2,93600,2093600,VEV_4500,4500,5267.5,768.0,5.9064,0.4838519604397432
2,93700,2093700,VEV_4500,4500,5267.5,767.5,5.906300000000001,1.0000000000000002e-06
2,93800,2093800,VEV_4500,4500,5269.5,770.0,5.9062,0.48488755586784926
2,93900,2093900,VEV_4500,4500,5271.0,771.0,5.9061,1.0000000000000002e-06
2,94000,2094000,VEV_4500,4500,5270.0,770.0,5.906000000000001,1.0000000000000002e-06
2,94100,2094100,VEV_4500,4500,5267.0,768.0,5.9059,0.5245763344693164
2,94200,2094200,VEV_4500,4500,5268.5,768.5,5.9058,0.16114139625962276
2,94300,2094300,VEV_4500,4500,5268.5,768.5,5.9057,0.16114276054086057
2,94400,2094400,VEV_4500,4500,5267.5,768.0,5.9056,0.4838847317466919
2,94500,2094500,VEV_4500,4500,5266.0,768.0,5.9055,0.5747126603142423
2,94700,2094700,VEV_4500,4500,5265.5,765.5,5.905300000000001,1.0000000000000002e-06
2,94900,2094900,VEV_4500,4500,5263.0,764.5,5.905099999999999,0.5505972274237021
2,95000,2095000,VEV_4500,4500,5264.5,764.5,5.905,1.0000000000000002e-06
2,95100,2095100,VEV_4500,4500,5264.5,765.0,5.9049,0.4823709200623324
2,95200,2095200,VEV_4500,4500,5262.0,762.0,5.904799999999999,1.0000000000000002e-06
2,95300,2095300,VEV_4500,4500,5261.0,761.0,5.9047,1.0000000000000002e-06
2,95400,2095400,VEV_4500,4500,5262.0,762.0,5.9046,1.0000000000000002e-06
2,95500,2095500,VEV_4500,4500,5262.5,762.5,5.9045000000000005,1.0000000000000002e-06
2,95600,2095600,VEV_4500,4500,5261.0,763.0,5.9044,0.5718242451524334
2,95700,2095700,VEV_4500,4500,5262.5,763.0,5.9043,0.4813662350014356
2,95800,2095800,VEV_4500,4500,5261.5,761.5,5.9042,1.0000000000000002e-06
2,95900,2095900,VEV_4500,4500,5261.5,762.0,5.9041,0.48085953776510615
2,96000,2096000,VEV_4500,4500,5261.5,761.5,5.904,1.0000000000000002e-06
2,96100,2096100,VEV_4500,4500,5262.0,762.0,5.9039,1.0000000000000002e-06
2,96200,2096200,VEV_4500,4500,5263.5,763.5,5.903800000000001,1.0000000000000002e-06
2,96300,2096300,VEV_4500,4500,5264.5,764.5,5.9037,1.0000000000000002e-06
2,96400,2096400,VEV_4500,4500,5265.5,766.0,5.903599999999999,0.48293841048785224
2,96600,2096600,VEV_4500,4500,5263.0,763.0,5.9034,1.0000000000000002e-06
2,96700,2096700,VEV_4500,4500,5263.5,764.0,5.903299999999999,0.48192172623659135
2,96800,2096800,VEV_4500,4500,5263.0,763.0,5.9032,1.0000000000000002e-06
2,97000,2097000,VEV_4500,4500,5263.5,763.5,5.902999999999999,1.0000000000000002e-06
2,97100,2097100,VEV_4500,4500,5262.5,762.5,5.9029,1.0000000000000002e-06
2,97200,2097200,VEV_4500,4500,5262.5,762.5,5.9028,1.0000000000000002e-06
2,97300,2097300,VEV_4500,4500,5261.5,761.5,5.9027,1.0000000000000002e-06
2,97400,2097400,VEV_4500,4500,5260.5,761.0,5.9026,0.48040555421475806
2,97500,2097500,VEV_4500,4500,5261.5,761.5,5.9025,1.0000000000000002e-06
2,97600,2097600,VEV_4500,4500,5261.5,762.0,5.9024,0.4809287809849575
2,97800,2097800,VEV_4500,4500,5261.0,761.0,5.9022,1.0000000000000002e-06
2,98000,2098000,VEV_4500,4500,5262.5,762.5,5.902000000000001,1.0000000000000002e-06
2,98100,2098100,VEV_4500,4500,5264.5,764.5,5.9019,1.0000000000000002e-06
2,98200,2098200,VEV_4500,4500,5265.5,766.0,5.9018,0.48301205097613475
2,98300,2098300,VEV_4500,4500,5265.5,765.5,5.901700000000001,1.0000000000000002e-06
2,98400,2098400,VEV_4500,4500,5264.5,764.5,5.9016,1.0000000000000002e-06
2,98500,2098500,VEV_4500,4500,5264.5,764.5,5.9015,1.0000000000000002e-06
2,98600,2098600,VEV_4500,4500,5265.5,766.0,5.901400000000001,0.4830284201043603
2,98700,2098700,VEV_4500,4500,5265.0,765.0,5.9013,1.0000000000000002e-06
2,98800,2098800,VEV_4500,4500,5264.5,764.5,5.9012,1.0000000000000002e-06
2,98900,2098900,VEV_4500,4500,5264.5,765.0,5.9011,0.4825262058989491
2,99200,2099200,VEV_4500,4500,5264.0,764.0,5.900799999999999,1.0000000000000002e-06
2,99300,2099300,VEV_4500,4500,5261.5,763.0,5.9007,0.5499452897825201
2,99400,2099400,VEV_4500,4500,5264.5,764.5,5.9006,1.0000000000000002e-06
2,99500,2099500,VEV_4500,4500,5264.0,764.0,5.900499999999999,1.0000000000000002e-06
2,99600,2099600,VEV_4500,4500,5263.5,764.0,5.9004,0.48204014204946144
2,99700,2099700,VEV_4500,4500,5262.5,763.0,5.9003,0.4815293740551344
2,99800,2099800,VEV_4500,4500,5264.0,764.0,5.900200000000001,1.0000000000000002e-06
2,99900,2099900,VEV_4500,4500,5264.0,764.0,5.9001,1.0000000000000002e-06
2,100000,2100000,VEV_4500,4500,5263.5,763.5,5.9,1.0000000000000002e-06
2,100200,2100200,VEV_4500,4500,5262.5,762.5,5.8998,1.0000000000000002e-06
2,100300,2100300,VEV_4500,4500,5261.5,762.0,5.8997,0.4810388170187695
2,100400,2100400,VEV_4500,4500,5261.0,761.0,5.8996,1.0000000000000002e-06
2,100700,2100700,VEV_4500,4500,5259.0,759.0,5.899299999999999,1.0000000000000002e-06
2,100800,2100800,VEV_4500,4500,5259.5,763.0,5.899200000000001,0.6215761794379404
2,100900,2100900,VEV_4500,4500,5258.5,759.0,5.8991,0.4795170938536879
2,101100,2101100,VEV_4500,4500,5259.5,759.5,5.8989,1.0000000000000002e-06
2,101200,2101200,VEV_4500,4500,5258.0,760.0,5.8988,0.5703271671113488
2,101300,2101300,VEV_4500,4500,5260.0,760.0,5.898699999999999,1.0000000000000002e-06
2,101400,2101400,VEV_4500,4500,5260.5,761.0,5.8986,0.4805684146012552
2,101500,2101500,VEV_4500,4500,5261.5,761.5,5.8985,0.15627921502488606
2,101600,2101600,VEV_4500,4500,5262.5,763.0,5.8984000000000005,0.4816069232333331
2,101800,2101800,VEV_4500,4500,5261.5,762.0,5.8982,0.4810999807937615
2,102000,2102000,VEV_4500,4500,5262.5,763.0,5.898,0.4816232541508061
2,102200,2102200,VEV_4500,4500,5263.5,763.5,5.8978,1.0000000000000002e-06
2,102300,2102300,VEV_4500,4500,5263.0,764.5,5.897700000000001,0.5509425435820201
2,102400,2102400,VEV_4500,4500,5263.5,763.5,5.8976,1.0000000000000002e-06
2,102500,2102500,VEV_4500,4500,5264.5,764.5,5.8975,1.0000000000000002e-06
2,102700,2102700,VEV_4500,4500,5264.0,764.0,5.8973,1.0000000000000002e-06
2,102800,2102800,VEV_4500,4500,5263.5,763.5,5.897199999999999,1.0000000000000002e-06
2,102900,2102900,VEV_4500,4500,5262.5,763.0,5.897100000000001,0.4816600047902172
2,103400,2103400,VEV_4500,4500,5265.5,765.5,5.8966,1.0000000000000002e-06
2,103500,2103500,VEV_4500,4500,5265.5,766.0,5.8965,0.4832290770831398
2,103600,2103600,VEV_4500,4500,5264.5,765.0,5.8964,0.4827184775747989
2,103700,2103700,VEV_4500,4500,5265.0,765.0,5.8963,1.0000000000000002e-06
2,103800,2103800,VEV_4500,4500,5263.0,763.0,5.896199999999999,1.0000000000000002e-06
2,104000,2104000,VEV_4500,4500,5259.0,761.0,5.896,0.5710523993343013
2,104100,2104100,VEV_4500,4500,5260.5,761.0,5.895900000000001,0.48067843904227003
2,104200,2104200,VEV_4500,4500,5261.5,762.0,5.8958,0.48119789138040814
2,104400,2104400,VEV_4500,4500,5263.5,764.0,5.895600000000001,0.482236332591628
2,104700,2104700,VEV_4500,4500,5261.5,762.0,5.895300000000001,0.4812182969445319
2,104800,2104800,VEV_4500,4500,5262.5,762.5,5.8952,1.0000000000000002e-06
2,104900,2104900,VEV_4500,4500,5261.5,762.0,5.8951,0.48122645989705626
2,105000,2105000,VEV_4500,4500,5263.5,764.0,5.895,0.48226087325638656
2,105700,2105700,VEV_4500,4500,5259.5,760.0,5.8943,0.48022806933156725
2,105800,2105800,VEV_4500,4500,5260.0,760.0,5.8942,1.0000000000000002e-06
2,105900,2105900,VEV_4500,4500,5259.5,759.5,5.894100000000001,1.0000000000000002e-06
