mid_price_here,mid_price_there,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
563.5,565.75,1.9,10,-3.5,197.7864172,61.09
567.5,567.25,1.9,10,-3.5,198.0221558,61.1
565.5,565.75,1.9,10,-3.5,197.8786881,61.1
565.5,563.25,1.9,10,-3.5,197.826667,61.1
565.5,565.75,1.9,10,-3.5,197.8626861,61.11
566.5,566.25,1.9,10,-3.5,198.0539395,61.12
567.5,567.75,1.9,10,-3.5,198.2533945,61.12
564.5,564.75,1.9,10,-3.5,198.074406,61.12
563.5,563.25,1.9,10,-3.5,198.0918456,61.13
560.5,560.75,1.9,10,-3.5,198.0168083,61.14
558.5,558.25,1.9,10,-3.5,197.9780682,61.14
563.5,563.75,1.9,10,-3.5,198.1942456,61.14
561.5,561.75,1.9,10,-3.5,197.9336759,61.15
563.5,563.25,1.9,10,-3.5,197.9166601,61.16
560.5,560.25,1.9,10,-3.5,197.6850446,61.16
563.5,563.75,1.9,10,-3.5,197.9706173,61.16
561.5,561.25,1.9,10,-3.5,197.6592365,61.17
560.5,560.25,1.9,10,-3.5,197.5969196,61.18
555.5,555.25,1.9,10,-3.5,197.4952554,61.18
552.5,552.25,1.9,10,-3.5,197.2024102,61.18
551.5,551.75,1.9,10,-3.5,197.1167064,61.19
552.5,552.25,1.9,10,-3.5,197.4224709,61.2
550.5,550.75,1.9,10,-3.5,197.6128677,61.2
549.5,549.25,1.9,10,-3.5,197.5770667,61.2
550.5,550.25,1.9,10,-3.5,197.7304749,61.21
554.5,554.25,1.9,10,-3.5,197.8675175,61.22
552.5,552.75,1.9,10,-3.5,197.8127673,61.22
552.5,552.25,1.9,10,-3.5,197.975721,61.22
551.5,551.75,1.9,10,-3.5,197.8099752,61.23
551.5,551.25,1.9,10,-3.5,197.7169073,61.24
555.5,555.75,1.9,10,-3.5,197.8971193,61.24
554.5,554.25,1.9,10,-3.5,198.1924513,61.24
557.5,557.75,1.9,10,-3.5,198.3801166,61.25
553.5,553.75,1.9,10,-3.5,198.2107876,61.26
554.5,554.25,1.9,10,-3.5,198.0125211,61.26
555.5,555.75,1.9,10,-3.5,198.1914665,61.26
553.5,553.75,1.9,10,-3.5,197.9941542,61.27
555.5,555.25,1.9,10,-3.5,198.0778868,61.28
554.5,554.75,1.9,10,-3.5,197.8836571,61.28
549.5,549.75,1.9,10,-3.5,197.6371538,61.28
547.5,547.25,1.9,10,-3.5,197.448753,61.29
544.5,544.75,1.9,10,-3.5,197.1382648,61.3
541.5,541.25,1.9,10,-3.5,197.051298,61.3
542.5,542.75,1.9,10,-3.5,197.1688305,61.3
541.5,541.75,1.9,10,-3.5,196.9165015,61.31
542.5,542.25,1.9,10,-3.5,196.4913111,61.32
540.5,540.75,1.9,10,-3.5,196.3103696,61.32
543.5,543.75,1.9,10,-3.5,196.50265,61.32
542.5,542.75,1.9,10,-3.5,196.5640077,61.33
546.5,546.25,1.9,10,-3.5,196.8578006,61.34
543.5,543.75,1.9,10,-3.5,196.8675446,61.34
547.5,547.75,1.9,10,-3.5,197.082345,61.34
546.5,546.75,1.9,10,-3.5,196.8179193,61.35
547.5,547.25,1.9,10,-3.5,196.9849466,61.36
548.5,548.25,1.9,10,-3.5,197.0481514,61.36
552.5,552.75,1.9,10,-3.5,197.1303667,61.36
554.5,554.25,1.9,10,-3.5,197.2204273,61.37
551.5,551.75,1.9,10,-3.5,196.998288,61.38
551.5,551.25,1.9,10,-3.5,196.9262468,61.38
550.5,550.25,1.9,10,-3.5,196.5299069,61.38
549.5,549.75,1.9,10,-3.5,196.398883,61.39
549.5,549.75,1.9,10,-3.5,196.143896,61.4
547.5,547.75,1.9,10,-3.5,195.9942689,61.4
544.5,544.75,1.9,10,-3.5,195.802581,61.4
543.5,543.75,1.9,10,-3.5,195.7169149,61.41
540.5,540.75,1.9,10,-3.5,195.5348174,61.42
543.5,543.25,1.9,10,-3.5,195.8724705,61.42
544.5,544.75,1.9,10,-3.5,195.841242,61.42
544.5,544.25,1.9,10,-3.5,195.419309,61.43
545.5,543.75,1.9,10,-3.5,195.2136116,61.44
543.5,543.5,1.9,10,-3.5,195.14401,61.44
546.5,546.75,1.9,10,-3.5,195.1756986,61.44
549.5,549.25,1.9,10,-3.5,195.3038266,61.45
550.5,550.75,1.9,10,-3.5,195.2544682,61.46
553.5,553.25,1.9,10,-3.5,195.5408061,61.46
551.5,551.75,1.9,10,-3.5,195.3296236,61.46
552.5,552.25,1.9,10,-3.5,195.5794366,61.47
554.5,554.25,1.9,10,-3.5,195.7792808,61.48
557.5,557.25,1.9,10,-3.5,196.0770896,61.48
554.5,554.75,1.9,10,-3.5,196.0073004,61.48
550.5,552.25,1.9,10,-3.5,195.9321687,61.49
558.5,558.75,1.9,10,-3.5,195.9931116,61.5
561.5,561.75,1.9,10,-3.5,196.0108485,61.5
564.5,564.75,1.9,10,-3.5,196.2269612,61.5
566.5,566.75,2,10,-3.5,196.2973704,61.51
570.5,570.75,2,10,-3.5,196.4694603,61.52
577,574.25,2,10,-3.5,196.4506036,61.52
575.5,575.25,2,10,-3.5,196.5702531,61.52
571.5,571.75,2,10,-3.5,196.2946159,61.53
566.5,566.75,2,10,-3.5,196.1745531,61.54
566.5,568.25,2,10,-3.5,196.1939814,61.54
568.5,568.75,2,10,-3.5,196.3482189,61.54
568.5,568.75,2,10,-3.5,196.3340548,61.55
570.5,570.25,2,10,-3.5,196.4339874,61.56
571.5,571.25,2,10,-3.5,196.5298188,61.56
568.5,568.75,2,10,-3.5,196.3518141,61.56
569.5,569.25,2,10,-3.5,196.5418055,61.57
570.5,570.25,2,10,-3.5,196.3832495,61.58
571.5,571.25,2,10,-3.5,196.3847788,61.58
573.5,573.25,2,10,-3.5,196.3466666,61.58
568.5,568.25,2,10,-3.5,196.0954965,61.59
571.5,571.75,2,10,-3.5,196.4751674,61.6
571.5,571.25,2,10,-3.5,196.5021245,61.6
572.5,570.75,2,10,-3.5,196.4788064,61.6
570.5,570.75,2,10,-3.5,196.4968739,61.61
567.5,567.25,2,10,-3.5,196.3639962,61.62
571.5,571.75,2,10,-3.5,196.4426425,61.62
568.5,568.75,2,10,-3.5,196.1870599,61.62
570.5,570.75,2,10,-3.5,196.397639,61.63
569.5,569.75,2,10,-3.5,196.4465067,61.64
572.5,572.75,2,10,-3.5,196.5111658,61.64
575.5,575.25,2,10,-3.5,196.5634988,61.64
575.5,577.75,2,10,-3.5,196.5939797,61.65
578.5,578.75,2,10,-3.5,196.6353253,61.66
578.5,578.75,2,10,-3.5,196.6317083,61.66
576.5,576.25,2,10,-3.5,196.3934148,61.66
577.5,577.75,2,10,-3.5,196.4125744,61.67
575.5,575.25,2,10,-3.5,196.3386281,61.68
574.5,574.75,2,10,-3.5,196.1812109,61.68
572.5,572.25,2,10,-3.5,196.0506543,61.68
574.5,574.25,2,10,-3.5,196.1692336,61.69
573,570.75,2,10,-3.5,196.1419675,61.7
572.5,572.75,2,10,-3.5,196.1816598,61.7
571.5,571.75,2,10,-3.5,196.3936667,61.7
572.5,572.25,2,10,-3.5,196.6578126,61.71
572.5,572.25,2,10,-3.5,196.4258392,61.72
576.5,576.75,2,10,-3.5,196.6763209,61.72
575.5,575.25,2,10,-3.5,196.6369216,61.72
576.5,576.25,2,10,-3.5,196.6044207,61.73
571.5,571.75,2,10,-3.5,196.5398957,61.74
574.5,574.25,2,10,-3.5,196.6722995,61.74
570.5,570.75,2,10,-3.5,196.235903,61.74
571.5,571.75,2,10,-3.5,196.202368,61.75
571.5,571.75,2,10,-3.5,196.3972041,61.76
570.5,570.25,2,10,-3.5,196.1590784,61.76
570.5,570.25,2,10,-3.5,196.0718319,61.76
568.5,568.25,2,10,-3.5,195.9947216,61.77
561.5,561.25,2,10,-3.5,195.6276784,61.78
556.5,556.75,2,10,-3.5,195.1754755,61.78
559.5,559.75,2,10,-3.5,195.108661,61.78
556.5,556.75,2,10,-3.5,194.9859878,61.79
552.5,552.25,2,10,-3.5,194.8163123,61.8
551.5,551.25,2,10,-3.5,194.9043449,61.8
552.5,552.75,2,10,-3.5,195.2597814,61.8
548.5,550.25,2,10,-3.5,195.4511952,61.81
550.5,550.75,2,10,-3.5,195.4649019,61.82
551.5,551.75,2,10,-3.5,195.8043875,61.82
553.5,555.75,2,10,-3.5,195.8447064,61.82
554.5,554.75,2,10,-3.5,195.8654913,61.83
555.5,555.75,2,10,-3.5,196.1358271,61.84
558.5,558.25,2,10,-3.5,196.2101431,61.84
556.5,556.25,2,10,-3.5,196.0531917,61.84
557.5,557.25,2,10,-3.5,196.2513063,61.85
556.5,556.75,2,10,-3.5,196.4518272,61.86
554.5,554.75,2,10,-3.5,196.3814863,61.86
552.5,552.25,2,10,-3.5,196.2923222,61.86
549.5,549.25,2,10,-3.5,195.8530363,61.87
550.5,550.75,2,10,-3.5,196.0592447,61.88
547.5,547.75,2,10,-3.5,195.870129,61.88
547.5,547.75,2,10,-3.5,195.9262774,61.88
552.5,552.75,2,10,-3.5,196.04518,61.89
555.5,555.75,2,10,-3.5,196.0670504,61.9
556,556,2,10,-3.5,196.1804595,61.9
557.5,555.25,2,10,-3.5,196.4834328,61.9
555.5,555.75,2,10,-3.5,196.5931258,61.91
558.5,558.25,2,10,-3.5,196.7864476,61.92
562.5,560.25,2,10,-3.5,196.9561663,61.92
560,562.75,2,10,-3.5,196.8217413,61.92
564.5,564.75,2,10,-3.5,197.0526608,61.93
561.5,561.75,2,10,-3.5,196.9831452,61.94
561.5,561.75,2,10,-3.5,197.0226332,61.94
560.5,560.75,2,10,-3.5,197.0085109,61.94
561.5,561.75,2,10,-3.5,197.123965,61.95
560.5,560.75,2,10,-3.5,197.1127676,61.96
558.5,558.75,2,10,-3.5,196.9642561,61.96
557.5,557.25,2,10,-3.5,197.005301,61.96
555.5,555.25,2,10,-3.5,196.9438443,61.97
553.5,553.75,2,10,-3.5,196.890971,61.98
551.5,551.75,2,10,-3.5,196.7872887,61.98
550.5,550.75,2,10,-3.5,196.7304593,61.98
551.5,551.25,2,10,-3.5,196.4723501,61.99
553.5,553.25,2,10,-3.5,196.6162977,62
553.5,553.25,2,10,-3.5,196.4350208,62
556.5,556.75,2,10,-3.5,196.7763842,62
559.5,559.25,2,10,-3.5,196.8888426,62.01
562.5,562.75,2,10,-3.5,197.2308708,62.02
556.5,558.75,2,10,-3.5,196.904551,62.02
558.5,558.25,2,10,-3.5,196.8411063,62.02
559.5,559.25,2,10,-3.5,196.592276,62.03
561.5,561.75,2,10,-3.5,196.7272249,62.04
559.5,559.25,2,10,-3.5,196.5989455,62.04
557.5,559.5,2,10,-3.5,196.555855,62.04
561.5,561.25,2,10,-3.5,196.5985854,62.05
565.5,565.25,2,10,-3.5,196.7285955,62.06
563.5,563.75,2,10,-3.5,196.6054857,62.06
565.5,565.75,2,10,-3.5,196.6447446,62.06
562.5,562.75,2,10,-3.5,196.6799425,62.07
562.5,562.25,2,10,-3.5,196.448718,62.08
560,562,2,10,-3.5,196.3718148,62.08
559.5,559.75,2,10,-3.5,196.0821824,62.08
562.5,562.75,2,10,-3.5,196.4704012,62.09
558.5,558.75,2,10,-3.5,196.1362143,62.1
561.5,561.25,2,10,-3.5,196.2582313,62.1
560.5,560.75,2,10,-3.5,196.4069071,62.1
560.5,560.75,2,10,-3.5,196.3757557,62.11
560.5,560.25,2,10,-3.5,196.2835982,62.12
558.5,558.25,2,10,-3.5,196.131079,62.12
560.5,560.75,2,10,-3.5,196.3936925,62.12
560.5,560.25,2,10,-3.5,195.9700256,62.13
557.5,557.75,2,10,-3.5,195.9111683,62.14
558.5,558.75,2,10,-3.5,196.0295726,62.14
555.5,555.25,2,10,-3.5,195.8070279,62.14
551.5,551.25,2,10,-3.5,195.7700892,62.15
554.5,554.25,2,10,-3.5,195.9642017,62.16
553.5,553.25,2,10,-3.5,195.88901,62.16
555,552.25,2,10,-3.5,195.9318121,62.16
549.5,551.75,2,10,-3.5,195.9398768,62.17
555.5,555.75,2,10,-3.5,196.0966496,62.18
557.5,557.75,2,10,-3.5,196.194113,62.18
555.5,555.25,2,10,-3.5,196.1118411,62.18
554.5,554.25,2,10,-3.5,196.0041489,62.19
552.5,552.25,2,10,-3.5,195.9932351,62.2
551.5,551.75,2,10,-3.5,196.0435019,62.2
557.5,557.25,2,10,-3.5,196.106326,62.2
556.5,556.75,2,10,-3.5,196.0482485,62.21
556.5,556.25,2,10,-3.5,196.1674096,62.22
558.5,558.25,2,10,-3.5,196.025635,62.22
555.5,555.75,2,10,-3.5,195.876631,62.22
557.5,557.25,2,10,-3.5,195.8404926,62.23
554.5,554.25,2,10,-3.5,195.6908144,62.24
553.5,553.75,2,10,-3.5,196.0849374,62.24
554.5,554.75,2,10,-3.5,196.113115,62.24
556.5,556.75,2,10,-3.5,196.278681,62.25
554.5,554.75,2,10,-3.5,196.1746795,62.26
554.5,554.75,2,10,-3.5,195.7632817,62.26
553.5,553.75,2,10,-3.5,195.710035,62.26
553.5,553.25,2,10,-3.5,195.6867745,62.27
553.5,553.25,2,10,-3.5,195.788612,62.28
549.5,549.25,2,10,-3.5,195.6690364,62.28
549.5,549.25,2,10,-3.5,195.5751896,62.28
550.5,550.25,2,10,-3.5,195.8052906,62.29
550.5,550.25,2,10,-3.5,195.6734272,62.3
550.5,550.75,2,10,-3.5,195.5639979,62.3
547.5,547.75,2,10,-3.5,195.3673614,62.3
550.5,550.25,2,10,-3.5,195.6047142,62.31
548.5,548.75,2,10,-3.5,195.4987818,62.32
553.5,551.75,2,10,-3.5,195.5083253,62.32
548.5,548.25,2,10,-3.5,195.343289,62.32
549.5,549.75,2,10,-3.5,195.474347,62.33
550.5,550.25,2,10,-3.5,195.2488438,62.34
550.5,550.75,2,10,-3.5,195.4750983,62.34
547.5,547.75,2,10,-3.5,195.2785237,62.34
550.5,550.25,2,10,-3.5,195.5814918,62.35
545.5,545.25,2,10,-3.5,195.3810074,62.36
550.5,550.25,2,10,-3.5,195.6300812,62.36
556.5,556.25,2,10,-3.5,195.7309656,62.36
555.5,555.75,2,10,-3.5,195.704666,62.37
553.5,553.75,2,10,-3.5,195.5881337,62.38
552.5,552.75,2,10,-3.5,195.5000931,62.38
550.5,550.25,2,10,-3.5,195.4050133,62.38
553.5,553.75,2,10,-3.5,195.419773,62.39
547.5,547.25,2,10,-3.5,195.3748712,62.4
545.5,545.75,2,10,-3.5,195.3829182,62.4
547.5,547.25,2,10,-3.5,195.4092234,62.4
546.5,546.25,2,10,-3.5,195.2934505,62.41
545.5,545.25,2,10,-3.5,194.9038744,62.42
551.5,551.75,2,10,-3.5,195.0369083,62.42
552.5,552.25,2,10,-3.5,194.6378786,62.42
552.5,552.25,2,10,-3.5,194.733588,62.43
551.5,551.75,2,10,-3.5,195.0034881,62.44
551.5,551.75,2,10,-3.5,194.7180384,62.44
553.5,553.75,2,10,-3.5,194.4718755,62.44
549.5,549.25,2,10,-3.5,194.2403933,62.45
551.5,551.25,2,10,-3.5,194.4367445,62.46
548.5,550.25,2,10,-3.5,194.0911129,62.46
550.5,548.75,2,10,-3.5,193.9409098,62.46
547.5,547.25,2,10,-3.5,194.0210952,62.47
549.5,549.75,2,10,-3.5,194.1076956,62.48
550.5,550.25,2,10,-3.5,193.8293865,62.48
554.5,554.25,2,10,-3.5,194.0225957,62.48
554,554,2,10,-3.5,193.9637724,62.49
556.5,556.75,2,10,-3.5,194.1972325,62.5
557.5,557.25,2,10,-3.5,194.2983485,62.5
560.5,560.75,2,10,-3.5,194.7022795,62.5
557.5,557.25,2,10,-3.5,194.6862777,62.51
562.5,562.25,2,10,-3.5,194.7623901,62.52
563.5,563.25,2,10,-3.5,195.0007402,62.52
562.5,562.75,2,10,-3.5,194.8635739,62.52
563.5,563.75,2,10,-3.5,195.0445336,62.53
560.5,560.75,2,10,-3.5,194.790646,62.54
562.5,562.75,2,10,-3.5,194.9189237,62.54
563,563,2,10,-3.5,194.7750918,62.54
563.5,563.75,2,10,-3.5,194.8578846,62.55
559.5,559.25,2,10,-3.5,194.7664938,62.56
560.5,560.25,2,10,-3.5,194.9913222,62.56
560.5,560.25,2,10,-3.5,194.9186149,62.56
563.5,563.75,2,10,-3.5,195.5177778,62.57
564.5,564.75,2,10,-3.5,195.7144898,62.58
566.5,566.25,2,10,-3.5,195.6050674,62.58
568.5,568.75,2,10,-3.5,195.7373856,62.58
567.5,567.75,2,10,-3.5,195.6384772,62.59
566.5,566.75,2,10,-3.5,195.7319376,62.6
564.5,564.25,2,10,-3.5,195.4609628,62.6
566.5,566.25,2,10,-3.5,195.4660829,62.6
567.5,567.25,2,10,-3.5,195.6770055,62.61
568.5,568.25,2,10,-3.5,195.9120392,62.62
570.5,570.25,2,10,-3.5,195.9402231,62.62
564.5,564.75,2,10,-3.5,195.8657432,62.62
561.5,561.25,2,10,-3.5,195.6520952,62.63
560.5,560.25,2,10,-3.5,195.7671115,62.64
564.5,564.25,2,10,-3.5,196.0389744,62.64
563.5,563.25,2,10,-3.5,196.1141258,62.64
563,563,2,10,-3.5,196.4316439,62.65
566.5,564.75,2,10,-3.5,196.8802554,62.66
562.5,562.25,2,10,-3.5,196.7155446,62.66
559.5,559.25,2,10,-3.5,196.6851094,62.66
559.5,559.25,2,10,-3.5,196.4424002,62.67
561.5,563.75,2,10,-3.5,196.6574009,62.68
568,565.25,2,10,-3.5,196.6280421,62.68
566.5,566.75,2,10,-3.5,196.9064652,62.68
567.5,567.75,2,10,-3.5,197.0581061,62.69
566.5,566.75,2,10,-3.5,197.0312488,62.7
565.5,565.25,2,10,-3.5,196.8985491,62.7
563.5,563.25,2,10,-3.5,196.7443979,62.7
565.5,565.75,2,10,-3.5,196.835662,62.71
571.5,571.75,2,10,-3.5,196.9837249,62.72
573.5,573.75,2,10,-3.5,197.1049874,62.72
574.5,574.25,2,10,-3.5,197.0046564,62.72
571.5,571.75,2,10,-3.5,197.0773676,62.73
569.5,569.25,2,10,-3.5,196.9777383,62.74
568.5,568.75,2,10,-3.5,197.0078751,62.74
567.5,567.75,2,10,-3.5,197.1088171,62.74
563.5,563.75,2,10,-3.5,197.0302245,62.75
561.5,561.75,2,10,-3.5,196.8008292,62.76
557.5,557.75,2,10,-3.5,196.7049724,62.76
555.5,555.75,2,10,-3.5,196.4364825,62.76
553.5,553.25,2,10,-3.5,196.3191547,62.77
555.5,555.25,2,10,-3.5,196.3611234,62.78
551.5,551.25,2,10,-3.5,196.3486266,62.78
550.5,550.25,2,10,-3.5,196.2911018,62.78
551.5,551.75,2,10,-3.5,196.3313388,62.79
554.5,554.25,2,10,-3.5,196.5969123,62.8
553.5,553.25,2,10,-3.5,196.4139981,62.8
552.5,552.75,2,10,-3.5,195.9523087,62.8
553.5,553.25,2,10,-3.5,195.9554485,62.81
547.5,547.75,2,10,-3.5,195.7986334,62.82
545.5,545.25,2,10,-3.5,195.8520358,62.82
546.5,546.25,2,10,-3.5,195.3388033,62.82
547.5,547.25,2,10,-3.5,195.7205357,62.83
545,547.25,2,10,-3.5,195.7165759,62.84
540,542.75,2,10,-3.5,195.3446359,62.84
549.5,549.25,2,10,-3.5,195.4688254,62.84
552.5,552.75,2,10,-3.5,195.5648881,62.85
557.5,557.25,2,10,-3.5,195.565265,62.86
557.5,557.25,2,10,-3.5,195.5076358,62.86
560.5,560.25,2,10,-3.5,195.6218742,62.86
561.5,561.75,2,10,-3.5,195.6197859,62.87
565.5,565.75,2,10,-3.5,195.6502541,62.88
568.5,568.75,2,10,-3.5,195.7065565,62.88
570.5,570.75,2,10,-3.5,195.9590905,62.88
568.5,568.25,2,10,-3.5,195.7804875,62.89
568.5,568.75,2,10,-3.5,195.7126912,62.9
570.5,570.25,2,10,-3.5,195.9826715,62.9
572.5,572.25,2,10,-3.5,195.9012482,62.9
568.5,568.75,2,10,-3.5,195.8344963,62.91
569,571.75,2,10,-3.5,196.1162599,62.92
571.5,571.75,2,10,-3.5,196.1073161,62.92
574.5,574.25,2,10,-3.5,195.9886432,62.92
576.5,574.75,2,10,-3.5,196.254204,62.93
575.5,575.75,2,10,-3.5,196.439194,62.94
580.5,580.75,2,10,-3.5,196.4411514,62.94
580.5,580.25,2,10,-3.5,196.2332752,62.94
582.5,582.25,2,10,-3.5,196.6215627,62.95
586.5,586.75,2,10,-3.5,196.6260626,62.96
586.5,586.75,2,10,-3.5,196.6038613,62.96
585.5,585.25,2,10,-3.5,196.6972961,62.96
586.5,586.25,2,10,-3.5,196.8928541,62.97
586.5,586.5,2,10,-3.5,197.1270187,62.98
584.5,584.75,2,10,-3.5,196.9754649,62.98
586.5,586.25,2,10,-3.5,196.7852773,62.98
589.5,589.75,2,10,-3.5,196.8675572,62.99
592.5,592.75,2,10,-3.5,196.9606298,63
591.5,591.25,2,10,-3.5,196.9374907,63
590.5,590.75,2,10,-3.5,196.947859,63
587.5,587.75,2,10,-3.5,196.7361375,63.01
584.5,584.75,2,10,-3.5,196.5727333,63.02
587.5,587.75,2,10,-3.5,196.6437519,63.02
585.5,585.25,2,10,-3.5,196.4106024,63.02
580.5,580.75,2,10,-3.5,196.2183767,63.03
577.5,577.25,2,10,-3.5,195.9219933,63.04
572.5,572.25,2,10,-3.5,195.6776337,63.04
571.5,571.75,2,10,-3.5,195.5322274,63.04
573.5,573.75,2,10,-3.5,195.8220669,63.05
575.5,575.75,2,10,-3.5,195.9066981,63.06
571.5,573.25,2,10,-3.5,195.7000269,63.06
573.5,573.5,2,10,-3.5,195.6748764,63.06
577.5,577.25,2,10,-3.5,195.9459119,63.07
580,577.5,2,10,-3.5,196.1307802,63.08
577.5,577.25,2,10,-3.5,196.3896653,63.08
578.5,578.75,2,10,-3.5,196.4038069,63.08
573.5,573.25,2,10,-3.5,196.15557,63.09
574.5,574.75,2,10,-3.5,196.0401322,63.1
571,573.75,2,10,-3.5,196.241808,63.1
572.5,572.75,2,10,-3.5,196.0870723,63.1
569.5,569.75,2,10,-3.5,195.8951652,63.11
572.5,572.75,2,10,-3.5,196.0130888,63.12
575.5,575.25,2,10,-3.5,196.1375766,63.12
578.5,578.25,2,10,-3.5,196.3846167,63.12
582.5,582.25,2,10,-3.5,196.389207,63.13
582.5,582.75,2,10,-3.5,196.4150669,63.14
580.5,580.75,2,10,-3.5,196.412382,63.14
579.5,579.25,2,10,-3.5,196.3792965,63.14
579.5,579.75,2,10,-3.5,196.2926075,63.15
579.5,579.25,2,10,-3.5,196.238663,63.16
581.5,581.75,2,10,-3.5,196.4178683,63.16
584.5,584.25,2,10,-3.5,196.5673953,63.16
585.5,585.25,2,10,-3.5,196.409631,63.17
588.5,588.25,2,10,-3.5,196.5446645,63.18
592.5,592.25,2,10,-3.5,196.6357221,63.18
591.5,591.25,2,10,-3.5,196.6452336,63.18
589.5,589.75,2,10,-3.5,196.3910003,63.19
590.5,590.25,2,10,-3.5,196.4777747,63.2
590,590,2,10,-3.5,196.4009253,63.2
589.5,589.75,2,10,-3.5,196.2573196,63.2
585.5,585.25,2,10,-3.5,196.0019079,63.21
584.5,582.25,2,10,-3.5,195.9112364,63.22
585.5,585.75,2,10,-3.5,195.9889373,63.22
588.5,588.75,2,10,-3.5,195.9125436,63.22
590.5,590.25,2,10,-3.5,195.8931048,63.23
591.5,591.75,2,10,-3.5,195.7294293,63.24
590.5,590.25,2,10,-3.5,195.4406598,63.24
593.5,593.25,2,10,-3.5,195.5347741,63.24
592.5,592.25,2,10,-3.5,195.5540697,63.25
593.5,593.75,2,10,-3.5,195.6243846,63.26
592.5,592.75,2,10,-3.5,195.7713779,63.26
596.5,596.75,2,10,-3.5,195.9523252,63.26
597.5,597.25,2,10,-3.5,196.2038844,63.27
599,601.25,2,10,-3.5,196.6897584,63.28
599.5,599.75,2,10,-3.5,196.539042,63.28
603.5,603.25,2,10,-3.5,196.8560802,63.28
599.5,599.75,2,10,-3.5,196.7939441,63.29
598.5,598.25,2,10,-3.5,196.4808205,63.3
594.5,594.75,2,10,-3.5,196.3801972,63.3
592.5,594.75,2,10,-3.5,196.1696112,63.3
594.5,594.25,2,10,-3.5,196.0267883,63.31
590.5,590.75,2,10,-3.5,195.9287023,63.32
594.5,594.75,2,10,-3.5,195.9449533,63.32
594.5,594.75,2,10,-3.5,195.8537176,63.32
589.5,591.75,2,10,-3.5,195.7738121,63.33
592.5,592.75,2,10,-3.5,195.8895016,63.34
592.5,590.75,2,10,-3.5,195.9466938,63.34
589.5,589.75,2,10,-3.5,195.8773958,63.34
597.5,595.25,2,10,-3.5,196.176407,63.35
592.5,592.25,2,10,-3.5,196.0327787,63.36
588.5,588.75,2,10,-3.5,195.9989847,63.36
588.5,588.5,2,10,-3.5,195.9080717,63.36
588.5,588.75,2,10,-3.5,196.2387779,63.37
592.5,592.25,2,10,-3.5,196.2567015,63.38
594.5,594.75,2,10,-3.5,196.1290365,63.38
594.5,594.25,2,10,-3.5,196.1371569,63.38
593.5,593.25,2,10,-3.5,196.0473074,63.39
591.5,591.25,2,10,-3.5,195.9895009,63.4
591.5,591.25,2,10,-3.5,196.1472291,63.4
593.5,593.25,2,10,-3.5,196.1861203,63.4
591.5,591.25,2,10,-3.5,195.9606214,63.41
594.5,594.75,2,10,-3.5,196.2848986,63.42
594.5,594.75,2,10,-3.5,196.2237458,63.42
594.5,594.75,2,10,-3.5,196.0589331,63.42
597.5,597.75,2,10,-3.5,196.0703688,63.43
597.5,597.25,2,10,-3.5,195.9517348,63.44
594.5,594.75,2,10,-3.5,196.00322,63.44
595,595,2,10,-3.5,195.9206558,63.44
595.5,595.25,2,10,-3.5,195.9110124,63.45
595,595,2,10,-3.5,195.9286107,63.46
593.5,593.25,2,10,-3.5,195.742226,63.46
590.5,590.25,2,10,-3.5,195.5467003,63.46
593.5,593.25,2,10,-3.5,195.3242443,63.47
595.5,595.25,2,10,-3.5,195.2041083,63.48
597.5,597.25,2,10,-3.5,195.294514,63.48
597.5,597.75,2,10,-3.5,195.3420432,63.48
595.5,595.75,2,10,-3.5,195.6634742,63.49
595.5,595.5,2,10,-3.5,195.7517007,63.5
597.5,597.75,2,10,-3.5,196.0835939,63.5
594.5,594.25,2,10,-3.5,195.8992974,63.5
598.5,598.25,2,10,-3.5,196.1099602,63.51
603.5,601.25,2,10,-3.5,196.1894411,63.52
599.5,599.25,2,10,-3.5,196.3136541,63.52
597.5,597.25,2,10,-3.5,196.1446497,63.52
594.5,594.75,2,10,-3.5,195.9266781,63.53
594.5,594.25,2,10,-3.5,195.7772555,63.54
591.5,591.75,2,10,-3.5,195.4074128,63.54
590.5,590.75,2,10,-3.5,195.5059502,63.54
591.5,591.25,2,10,-3.5,195.2766877,63.55
593.5,593.25,2,10,-3.5,195.4019157,63.56
594.5,594.25,2,10,-3.5,195.4267965,63.56
593.5,593.75,2,10,-3.5,195.0724239,63.56
591.5,591.25,2,10,-3.5,195.0255245,63.57
592.5,592.25,2,10,-3.5,195.0202029,63.58
591.5,591.25,2,10,-3.5,194.9735202,63.58
595.5,595.25,2,10,-3.5,195.1896162,63.58
593.5,593.25,2,10,-3.5,195.3148531,63.59
590.5,590.75,2,10,-3.5,195.1555328,63.6
590.5,590.75,2,10,-3.5,195.4175975,63.6
589.5,589.25,2,10,-3.5,195.2650955,63.6
589.5,589.25,2,10,-3.5,195.1196313,63.61
586.5,586.25,2,10,-3.5,195.0835752,63.62
585.5,585.25,2,10,-3.5,195.2568341,63.62
587.5,587.25,2,10,-3.5,195.4348296,63.62
591.5,591.25,2,10,-3.5,195.6259153,63.63
589.5,589.25,2,10,-3.5,195.3965961,63.64
586.5,586.25,2,10,-3.5,195.3138128,63.64
588.5,588.75,2,10,-3.5,195.4410943,63.64
588.5,586.75,2,10,-3.5,195.233779,63.65
584.5,584.75,2,10,-3.5,195.316563,63.66
586.5,586.75,2,10,-3.5,195.3608226,63.66
